carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
15.057085452914803,2.6413870256110132,0.9020022343285008,0.4385606140202908,10.731846442188656,9.819762995169084,0.3128151582541503,0.6438355072959027,3.4798831282300933,1.0073094072085735,4.60796054949e-05,0.2984655905886081,5.491666166547929,2.794776731827276,1.061019961551462,203.206656,70.84032,11.587584,424.931328,107.175936,332.460032,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,36.0,14.0,28.0,2.0,2.0,2.0,2.0,20.0,0.0247165137614678,0.0047194312796208,0.0719665271966527,0.0644642857142857,0.0043284507042253,0.0046923076923076,0.0087905405405405,0.0047083941605839
15.057085452914803,2.589128554049008,0.9020022343285008,0.4385606140202908,10.342825884819778,9.819762995169084,0.3128151582541503,0.5501412565252277,3.4798831282300933,1.0073094072085735,4.60796054949e-05,0.2984655905886081,5.491666166547929,2.794776731827276,1.061019961551462,203.206656,70.84032,11.587584,424.931328,108.920832,332.460032,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,44.0,26.0,58.0,6.0,4.0,2.0,2.0,58.0,0.0247165137614678,0.0047194312796208,0.0719665271966527,0.0644642857142857,0.0043284507042253,0.0046923076923076,0.0087905405405405,0.0047118907464092
10.733960257428452,2.536870082487004,0.9020022343285008,0.4385606140202908,10.342825884819778,9.819762995169084,0.3128151582541503,0.5609934531663534,3.4798831282300933,1.0073094072085735,4.60796054949e-05,0.2984655905886081,3.713526416733713,2.794776731827276,1.061019961551462,203.206656,70.84032,11.587584,424.931328,108.920832,332.460032,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,50.0,24.0,58.0,8.0,10.0,2.0,10.0,82.0,0.0247165137614678,0.0047194312796208,0.0719665271966527,0.0644642857142857,0.0043284507042253,0.0046923076923076,0.0087905405405405,0.004708719346049
10.733960257428452,3.1713144671878206,0.9020022343285008,0.4385606140202908,10.342825884819778,9.819762995169084,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,4.60796054949e-05,0.2984655905886081,3.713526416733713,2.794776731827276,0.8030462704798896,203.206656,71.008256,11.587584,424.931328,108.920832,332.460032,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,36.0,24.0,60.0,14.0,8.0,2.0,10.0,90.0,0.0247165137614678,0.0047194312796208,0.0719665271966527,0.0644642857142857,0.0043284507042253,0.0046923076923076,0.0087905405405405,0.004708719346049
10.733960257428452,3.0608470488779584,0.9020022343285008,0.4385606140202908,10.342825884819778,8.424129179480676,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,3.53663152203e-05,0.2984655905886081,3.713526416733713,2.794776731827276,0.819880386854577,203.206656,71.008256,11.587584,424.931328,108.920832,332.460032,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,62.0,36.0,84.0,4.0,4.0,2.0,6.0,68.0,0.0232869158878504,0.0047165587419056,0.0711134453781512,0.0630357142857142,0.0043344352617079,0.0046923076923076,0.0087551020408163,0.0047099730458221
10.733960257428452,3.0608470488779584,0.9020022343285008,0.4385606140202908,10.342825884819778,8.464041164362413,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,3.53663152203e-05,0.2984655905886081,3.713526416733713,2.794776731827276,0.836714503229264,203.206656,71.008256,11.587584,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,38.0,14.0,42.0,10.0,10.0,2.0,10.0,70.0,0.0232548330404217,0.0047165587419056,0.0711134453781512,0.0630357142857142,0.0043223140495867,0.0046610169491525,0.0087398648648648,0.0047099730458221
10.733960257428452,3.0608470488779584,0.9020022343285008,0.4385606140202908,10.128281674057645,5.768902626345214,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,3.53663152203e-05,0.2984655905886081,3.713526416733713,2.794776731827276,0.7062753525000004,203.206656,71.008256,11.587584,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,296.787968,13.586432,36.22912,30.0,18.0,62.0,10.0,10.0,2.0,10.0,82.0,0.0232548330404217,0.0047165587419056,0.0711134453781512,0.0630357142857142,0.0043223140495867,0.0046610169491525,0.0087398648648648,0.0047125524965002
10.733960257428452,3.0608470488779584,0.9020022343285008,0.4385606140202908,10.128281674057645,5.885206848158491,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,3.53663152203e-05,0.2984655905886081,3.3528286242511895,2.794776731827276,0.8459395990025925,203.206656,71.008256,11.587584,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,297.189376,13.586432,36.22912,32.0,8.0,34.0,12.0,10.0,2.0,10.0,72.0,0.0232548330404217,0.0047165587419056,0.0711134453781512,0.0630357142857142,0.0043223140495867,0.0046610169491525,0.0087398648648648,0.0047101307913988
10.568770630726524,3.0608470488779584,0.9020022343285008,0.4385606140202908,10.128281674057645,6.001511069971768,0.3128151582541503,0.6511317984675438,3.4798831282300933,1.0073094072085735,3.53663152203e-05,0.2884483167364488,3.3528286242511895,2.794776731827276,0.8291054826279055,204.632064,71.008256,11.587584,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,297.189376,13.586432,36.22912,26.0,18.0,50.0,8.0,10.0,2.0,10.0,62.0,0.0232548330404217,0.0047165587419056,0.0711134453781512,0.0630357142857142,0.0043223140495867,0.0046610169491525,0.0087398648648648,0.0047101307913988
10.568770630726524,3.0608470488779584,0.7668923218731395,0.3715643891090522,10.128281674057645,6.97825330879664,0.3128151582541503,0.6511317984675438,3.4798831282300933,0.989801391348344,4.73205178571e-05,0.2884483167364488,3.3528286242511904,2.659466492381237,0.8122713662532182,204.632064,71.008256,11.587584,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,297.189376,13.586432,36.22912,22.0,16.0,44.0,8.0,4.0,2.0,2.0,52.0,0.0214277456647398,0.0047215759849906,0.0693296703296702,0.0664814814814815,0.004325340599455,0.0046610169491525,0.0087263513513513,0.0047126998223801
10.568770630726524,3.0608470488779584,0.9176550926800778,0.3642550455420473,10.128281674057645,6.97825330879664,0.3128151582541503,0.6511317984675438,3.4798831282300933,0.989801391348344,4.85764702381e-05,0.2884483167364488,3.3528286242511904,2.659466492381237,0.7954372498785311,204.632064,71.008256,11.616256,424.931328,108.920832,331.976704,37.31456,9.023488,293.695488,91.435008,2.94912,297.189376,13.586432,36.22912,66.0,16.0,48.0,14.0,22.0,2.0,22.0,134.0,0.0213277777777777,0.0047215759849906,0.0693296703296702,0.0664814814814815,0.0043155313351498,0.0046610169491525,0.0086959459459459,0.0047126998223801
