adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time.1
1.641257684056676,5.268225366141737,1.961870783435644,8.123493080591938,1.0729316406250016,18.4401467469657,7.779273382859156,0.475765407755478,12.369631827454365,6.92632634174408,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,41.816064,42.283008,17.547264,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,42.0,72.0,0.0,254.0,0.0,32.0,32.0,0.0,438.0,62.0,18.0,0.0046864728192161,0.0063355704697986,0.0485714285714285,0.004896340053936,0.3475247524752481,0.0046,0.0061347980997624,0.0098296296296296,0.004625868263473,1685206967
1.641257684056676,5.437186043657636,1.6983806379381066,8.123493080591938,1.0729316406250016,18.4401467469657,7.779273382859156,0.475765407755478,12.369631827454365,6.92632634174408,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,41.816064,42.283008,17.547264,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,86.0,108.0,0.0,336.0,0.0,54.0,54.0,2.0,616.0,80.0,24.0,0.0046813913043478,0.0059382716049382,0.0484868421052631,0.0048770862800565,0.3475247524752481,0.0046,0.0058375366568914,0.009763829787234,0.0046322508398656,1685206968
1.641257684056676,5.437186043657636,1.6656827915475123,8.123493080591938,1.0729316406250016,18.4401467469657,7.779273382859156,0.475765407755478,12.303420158418206,6.92632634174408,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,41.816064,42.283008,17.547264,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,48.0,76.0,6.0,272.0,2.0,42.0,42.0,2.0,428.0,54.0,20.0,0.0046813913043478,0.0059938271604938,0.0484868421052631,0.0048780695528743,0.247006726457399,0.0046,0.0058436950146627,0.009763829787234,0.0046329142857142,1685206969
1.641257684056676,5.437186043657636,1.6329849451569185,7.865684900234764,1.0729316406250016,18.741959429642375,7.779273382859156,0.475765407755478,12.303420158418206,5.629424954556558,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,41.816064,42.283008,17.506304,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,52.0,126.0,12.0,352.0,12.0,56.0,56.0,12.0,676.0,86.0,52.0,0.0046813913043478,0.0059506172839506,0.0484868421052631,0.004877151615185,0.247006726457399,0.0046,0.0058375366568914,0.009763829787234,0.0046323959505061,1685206970
1.641257684056676,5.437186043657636,1.6002870987663242,8.210977102627295,1.0729316406250016,18.741959429642375,7.779273382859156,0.475765407755478,12.303420158418206,6.772274493073017,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,39.358464,42.283008,17.506304,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,80.0,80.0,0.0,356.0,0.0,54.0,54.0,0.0,424.0,48.0,10.0,0.0046813913043478,0.0059506172839506,0.0484868421052631,0.004877151615185,0.247006726457399,0.0046,0.0058375366568914,0.009763829787234,0.0046323959505061,1685206971
1.641257684056676,5.437186043657636,1.5675892523757304,8.210977102627295,1.0729316406250016,18.741959429642375,7.779273382859156,0.475765407755478,12.303420158418206,6.772274493073017,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.542528,39.358464,42.283008,17.506304,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,56.0,124.0,4.0,272.0,6.0,46.0,46.0,6.0,626.0,100.0,38.0,0.0046888607594936,0.0063552631578947,0.0485817307692307,0.0048935582822085,0.247006726457399,0.0046,0.0058996247654784,0.0098114525139664,0.0046340425531914,1685206972
1.641257684056676,5.500977705906881,1.942105182146448,8.210977102627295,1.0729316406250016,18.741959429642375,7.779273382859156,0.475765407755478,12.303420158418206,6.696365106061513,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.273344,46.98112,3.100672,9.179136,44.0,72.0,2.0,220.0,0.0,40.0,40.0,0.0,412.0,58.0,18.0,0.0046811560693641,0.0059725609756097,0.0484868421052631,0.004868468888371,0.247006726457399,0.0046,0.0056739261947973,0.0097527472527472,0.0046399113082039,1685206973
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.9109110690653702,18.741959429642375,7.779273382859156,0.475765407755478,12.51179953703701,6.696365106061513,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,3.100672,9.179136,88.0,116.0,4.0,290.0,4.0,48.0,48.0,6.0,744.0,132.0,36.0,0.0046811560693641,0.0060092592592592,0.0484868421052631,0.0048690091356289,0.2460813953488371,0.0046,0.0056836055656382,0.0097527472527472,0.0046411899313501,1685206974
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.9294458647570925,18.741959429642375,6.366376864925953,0.475765407755478,12.51179953703701,6.696365106061513,0.6722709392560925,1.662106546150668,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,3.100672,9.179136,74.0,128.0,10.0,368.0,12.0,72.0,72.0,16.0,764.0,96.0,70.0,0.0046811560693641,0.0059475141331446,0.0484868421052631,0.0048680043280758,0.2460813953488371,0.0046,0.0056769481410479,0.0097527472527472,0.0046402681111635,1685206975
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.7885814175000051,15.09254238152936,7.651550398781248,0.3752119062415354,12.51179953703701,6.696365106061513,0.6722709392560925,1.6849332416298677,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,3.100672,9.179136,36.0,108.0,4.0,222.0,0.0,52.0,52.0,0.0,588.0,98.0,40.0,0.0046811560693641,0.0059475308641975,0.0484868421052631,0.0048680046674445,0.2460813953488371,0.0046,0.0056805797820316,0.0097527472527472,0.0046402684563758,1685206976
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.9341537028627896,15.415770456619487,7.651550398781248,0.3149347949999992,12.51179953703701,6.696365106061513,0.6722709392560925,1.6849332416298677,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,3.100672,9.179136,48.0,108.0,10.0,354.0,10.0,52.0,52.0,10.0,610.0,70.0,40.0,0.0046895979578813,0.0064934210526315,0.0483823529411764,0.0048764630718119,0.2460813953488371,0.0046,0.0056847176079734,0.0098009433962264,0.0046428571428571,1685206977
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.9156189071710676,15.738998531709624,7.651550398781248,0.3149347949999992,12.51179953703701,6.696365106061513,0.6791898888044717,1.7335488118285631,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,2.977792,9.363456,66.0,72.0,0.0,328.0,0.0,52.0,52.0,0.0,480.0,66.0,18.0,0.0047078730904817,0.0070028571428571,0.0482692307692307,0.0048662460567823,0.2460813953488371,0.0046,0.0057355223880597,0.0098447098976109,0.0046398230088495,1685206978
1.641257684056676,5.500977705906881,1.926033107909425,8.210977102627295,0.8970841114793457,16.062226606799747,7.651550398781248,0.3777246532059977,12.51179953703701,6.696365106061513,0.6791898888044717,1.7335488118285631,95.408128,53.211136,11.538432,39.358464,42.283008,17.506304,74.186752,35.934208,9.383936,46.98112,2.977792,9.363456,44.0,120.0,8.0,294.0,10.0,46.0,46.0,10.0,660.0,104.0,48.0,0.0047078730904817,0.00706,0.0482692307692307,0.0048671512309495,0.2444481981981981,0.0046,0.0057411940298507,0.0098447098976109,0.0046407239819004,1685206979
