carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
11.391154221785316,2.9464200697746654,0.8473008724546004,0.4197153532390744,9.683582450161866,11.528168147791536,0.3019417221786834,0.6280655466569866,3.0180841334725477,1.066170084961929,0.0,0.2980294846966278,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,323.289088,37.670912,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,28.0,40.0,80.0,12.0,12.0,2.0,12.0,48.0,0.0220359281437125,0.0046862895493767,0.0705567451820128,0.0531666666666666,0.0042845238095238,0.0046610169491525,0.0081618705035971,0.0073005115089514
11.391154221785316,2.9464200697746654,0.8473008724546004,0.4197153532390744,9.683582450161866,11.528168147791536,0.3019417221786834,0.6280655466569866,3.0180841334725477,0.876311837619519,0.0,0.2980294846966278,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,323.289088,37.670912,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,50.0,24.0,68.0,14.0,14.0,2.0,14.0,100.0,0.0220359281437125,0.0046862895493767,0.0705567451820128,0.0531666666666666,0.0042845238095238,0.0046610169491525,0.0081618705035971,0.0073005115089514
11.391154221785316,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.788983869250686,0.3019417221786834,0.6280655466569866,3.0180841334725477,0.8941226013220573,4.03802969938e-05,0.2980294846966278,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,323.289088,37.670912,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,62.0,20.0,56.0,22.0,22.0,2.0,22.0,126.0,0.0220359281437125,0.0046862895493767,0.0705567451820128,0.0531666666666666,0.0042845238095238,0.0046610169491525,0.0081618705035971,0.0073005115089514
11.391154221785316,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.59684773345416,0.3019417221786834,0.6280655466569866,3.0180841334725477,1.068645822152306,4.03802969938e-05,0.2980294846966278,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,323.289088,37.670912,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,26.0,14.0,48.0,8.0,8.0,2.0,10.0,66.0,0.0225430528375733,0.0046892278360343,0.0705567451820128,0.0526229508196721,0.0042908554572271,0.0046330275229357,0.008195205479452,0.0073245614035087
11.391154221785316,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,9.404711597657634,0.2960097034030595,0.6280655466569866,3.0180841334725477,1.068645822152306,4.03802969938e-05,0.2883860450813371,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,323.289088,37.900288,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,26.0,16.0,34.0,2.0,2.0,2.0,2.0,34.0,0.0228480769230769,0.0046886363636363,0.0711157024793388,0.0516393442622951,0.0042756446991404,0.0046302521008403,0.0081438356164383,0.0073051378446115
11.391154221785316,2.9464200697746654,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964951,0.2960097034030595,0.6280655466569866,3.0180841334725477,1.068645822152306,4.03802969938e-05,0.2883860450813371,4.267406972867089,3.339164350362217,1.287002522474988,205.774848,73.043968,10.502144,106.479616,327.245824,37.900288,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,23.029,13.515,45.956,4.0,3.845,2.0,6.0,58.544,0.0228476636148109,0.0046886378049852,0.0711157024793388,0.0516360017891058,0.0042757738367599,0.0046302521008403,0.0081438356164383,0.0072997217277412
11.391154221785316,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964951,0.2960097034030595,0.6280655466569866,3.0180841334725477,1.068645822152306,4.03802969938e-05,0.2883860450813371,4.267406972867089,3.3391643503622155,1.287002522474988,205.774848,73.170944,10.502144,106.479616,327.245824,37.900288,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,36.0,32.0,58.0,10.0,10.0,2.0,10.0,64.0,0.0228480769230769,0.0046886363636363,0.0711157024793388,0.0516393442622951,0.0042756446991404,0.0046302521008403,0.0081438356164383,0.0072998753117207
11.391154221785316,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964951,0.2960097034030595,0.6280655466569866,3.003599138725644,1.068645822152306,5.26568330826e-05,0.2883860450813371,4.267406972867089,2.63851218669082,1.287002522474988,205.774848,73.170944,10.502144,106.479616,327.245824,37.900288,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,56.0,22.0,66.0,8.0,8.0,2.0,8.0,62.0,0.0228480769230769,0.0046886363636363,0.0711157024793388,0.0516393442622951,0.0042756446991404,0.0046302521008403,0.0081438356164383,0.0072998753117207
13.315680502015512,2.960533428250146,0.8620500699268632,0.4197153532390744,9.683582450161866,10.754450948964951,0.2960097034030595,0.6280655466569866,3.003599138725644,1.068645822152306,6.44879544205e-05,0.2932011915812198,4.267406972867089,3.2012361474824425,1.287002522474988,214.126592,73.170944,10.502144,106.479616,327.245824,37.900288,8.445952,294.494208,88.743936,2.953216,295.337984,13.131776,36.192256,24.0,10.0,40.0,10.0,10.0,2.0,10.0,54.0,0.0224,0.0046845070422535,0.0711157024793388,0.0504237288135594,0.0042925816023738,0.0046330275229357,0.008095744680851,0.0072991239048811
12.301862588417162,2.960533428250146,0.8747905204257026,0.4197153532390744,9.5890697170424,10.754450948964951,0.2960097034030595,0.6280655466569866,3.003599138725644,1.0263429581505918,6.44879544205e-05,0.2932011915812198,4.267406972867089,3.2012361474824425,1.287002522474988,214.126592,73.170944,10.510336,108.896256,327.245824,37.900288,8.445952,294.494208,88.748032,2.953216,295.337984,13.131776,36.192256,26.0,22.0,52.0,4.0,4.0,2.0,2.0,18.0,0.0220171428571428,0.0046769516728624,0.0698175965665236,0.0501724137931034,0.0042876080691642,0.0046302521008403,0.0081241134751773,0.0072909319899244
