adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time.1
1.497560915194787,6.959260809209779,1.809101276487053,8.601038140649424,1.0190120218335808,19.77524822538519,7.873661979938591,0.4585672347181794,12.702825227925045,5.584968769155216,0.6665829378136021,1.579842328967113,94.183424,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,74.0,140.281,4.0,460.0,4.0,84.0,84.0,4.0,686.0,70.0,34.0,0.0046201793721973,0.0047408099688473,0.0483737864077669,0.0046529806974512,0.2199339691856199,0.0046,0.0047329978521018,0.0092260034904013,0.0046247990815155,1685202688
1.468620489492584,6.959260809209779,1.809101276487053,7.358761531868292,1.0190120218335808,19.77524822538519,7.873661979938591,0.4165288595775522,12.702825227925045,5.697431202146164,0.6665829378136021,1.579842328967113,94.183424,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,44.0,62.0,0.0,372.0,0.0,38.0,38.0,0.0,328.0,40.0,18.0,0.0046201793721973,0.0047408099688473,0.0483737864077669,0.0046529806974512,0.2189422355588897,0.0046,0.0047329978521018,0.0092260034904013,0.0046247990815155,1685202689
1.8478397366952848,6.959260809209779,1.809101276487053,7.215410896190802,0.6201401025000043,19.77524822538519,7.873661979938591,0.4165288595775522,12.702825227925045,6.747745979456873,0.5394506145937445,1.579842328967113,98.799616,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,32.0,44.0,0.0,180.0,0.0,26.0,26.0,0.0,346.0,46.0,14.0,0.0046201793721973,0.0047408099688473,0.0483737864077669,0.0046529806974512,0.2189422355588897,0.0046,0.0047329978521018,0.0092260034904013,0.0046247990815155,1685202690
1.8478397366952848,6.959260809209779,1.809101276487053,7.072060260513312,0.7836466105194017,19.77524822538519,7.873661979938591,0.4165288595775522,12.702825227925045,6.747745979456873,0.5506786427880155,1.579842328967113,98.799616,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,74.0,136.0,12.0,302.0,12.0,70.0,70.0,10.0,748.0,90.0,48.0,0.0046220858895705,0.0047362307980517,0.0484278350515463,0.0046492807424593,0.2189422355588897,0.0046,0.0047351155593599,0.0092374169040835,0.0046218978102189,1685202691
1.8478397366952848,6.959260809209779,1.809101276487053,6.928709624835822,0.79943856139959,19.77524822538519,7.873661979938591,0.4165288595775522,12.702825227925045,6.747745979456873,0.5619066709822864,1.579842328967113,98.799616,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,60.0,76.0,0.0,364.0,0.0,36.0,36.0,0.0,392.0,60.0,18.0,0.0046204197390811,0.0047370111731843,0.0483737864077669,0.0046501285347043,0.2189422355588897,0.0046,0.0047349325337331,0.0092093441150044,0.004620594965675,1685202692
1.8478397366952848,4.958839284999997,1.809101276487053,6.848175758678988,0.9475170528113032,19.77524822538519,7.873661979938591,0.4165288595775522,12.702825227925045,6.5946439583198595,0.5731346991765573,1.579842328967113,98.799616,53.030912,11.333632,42.569728,42.201088,17.227776,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,36.0,64.0,8.0,250.0,6.0,38.0,38.0,6.0,338.0,46.0,20.0,0.0046204197390811,0.0047370111731843,0.0483737864077669,0.0046501285347043,0.2189422355588897,0.0046,0.004733704735376,0.0092093441150044,0.004620594965675,1685202693
1.877318404630288,4.958839284999997,1.809101276487053,8.564783655757505,0.9475170528113032,19.57777097458074,7.873661979938591,0.4165288595775522,12.702825227925045,6.5946439583198595,0.5745718867854239,1.579842328967113,98.799616,53.030912,11.333632,39.75168,42.201088,17.547264,71.84384,36.397056,9.326592,46.98112,2.957312,9.183232,68.0,112.0,4.0,302.0,6.0,62.0,62.0,6.0,596.0,82.0,30.0,0.0046204197390811,0.0047370111731843,0.0483737864077669,0.0046501285347043,0.2175867507886435,0.0046,0.004733704735376,0.0092093441150044,0.004620594965675,1685202694
1.877318404630288,5.878983025055839,1.809101276487053,8.564783655757505,0.9475170528113032,19.57777097458074,6.266731388983576,0.4165288595775522,12.702825227925045,6.5946439583198595,0.6508858437616031,1.579842328967113,98.799616,53.030912,11.333632,39.75168,42.201088,17.547264,71.84384,36.397056,9.326592,46.98112,3.09248,9.183232,46.0,108.0,6.0,244.0,4.0,38.0,38.0,4.0,634.278,90.278,42.12,0.0046204197390811,0.0047370112826766,0.0483737864077669,0.0046501285279456,0.2175867507886435,0.0046,0.0047337057044035,0.0092093441150044,0.0046205950520152,1685202695
1.877318404630288,6.966428241438829,1.809101276487053,8.564783655757505,0.9475170528113032,19.57777097458074,5.295488774999627,0.4165288595775522,12.702825227925045,6.5946439583198595,0.6508858437616031,1.579842328967113,98.799616,53.071872,11.333632,39.75168,42.201088,17.547264,71.84384,36.397056,9.326592,46.98112,3.09248,9.183232,84.0,128.0,0.0,288.0,2.0,64.0,64.0,2.0,754.0,94.0,34.0,0.0046222496909765,0.0047359516616314,0.0484677419354838,0.004654933022714,0.2175867507886435,0.0046,0.0047359936153232,0.0092082926829268,0.0046218978102189,1685202696
1.877318404630288,6.9664282414388286,1.809101276487053,8.564783655757505,0.9475170528113032,19.57777097458074,5.295488774999627,0.4165288595775522,12.702825227925045,6.5946439583198595,0.6508858437616031,1.579842328967113,98.799616,53.071872,11.333632,39.75168,42.201088,17.547264,71.84384,36.397056,9.326592,46.98112,3.09248,9.183232,88.0,140.0,2.0,422.0,2.0,66.0,66.0,4.0,790.0,90.0,38.0,0.0046203966005665,0.00476289021396,0.0483495145631067,0.0046548710296312,0.2175867507886435,0.0046,0.0047377258235919,0.0092217741935483,0.0046245733788395,1685202697
